Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:09:03:11:26:04.225778,C9,_init_,ftdi: None,,None
2021:09:03:11:26:04.791748,C9,PING,,None,None
2021:09:03:11:26:05.051507,C9,BIAS,,None,None
2021:09:03:11:26:05.305316,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:09:03:11:26:05.614289,C9,BIAS,bias: 0,None,None
2021:09:03:11:26:05.811573,C9,HOME,if_needed: 1,None,None
2021:09:03:11:26:06.008103,C9,CURR,axis: 0,None,None
2021:09:03:11:26:06.331485,C9,CURR,axis: 0,None,None
2021:09:03:11:26:06.638460,C9,CURR,axis: 0,None,None
2021:09:03:11:26:06.940893,C9,CURR,axis: 0,None,None
2021:09:03:11:26:07.257725,C9,CURR,axis: 0,None,None
2021:09:03:11:26:07.566620,C9,CURR,axis: 0,None,None
2021:09:03:11:26:07.888912,C9,CURR,axis: 0,None,None
2021:09:03:11:26:08.205925,C9,CURR,axis: 0,None,None
2021:09:03:11:26:08.513104,C9,CURR,axis: 0,None,None
2021:09:03:11:26:08.817069,C9,CURR,axis: 0,None,None
2021:09:03:11:26:09.101544,Tecan Cavro,_init_,ftdi: None,,None
2021:09:03:11:26:09.455879,Magnetic Stirrer,_init_,serial: COM9,,"could not open port 'COM9': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)"
2021:09:03:11:27:54.278443,C9,_init_,ftdi: None,,None
2021:09:03:11:27:54.855312,C9,PING,,None,None
2021:09:03:11:27:55.103768,C9,BIAS,,None,None
2021:09:03:11:27:55.346582,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:09:03:11:27:55.673072,C9,BIAS,bias: 0,None,None
2021:09:03:11:27:55.878035,C9,HOME,if_needed: 1,None,None
2021:09:03:11:27:56.078361,C9,CURR,axis: 0,None,None
2021:09:03:11:27:56.396910,C9,CURR,axis: 0,None,None
2021:09:03:11:27:56.703965,C9,CURR,axis: 0,None,None
2021:09:03:11:27:57.018447,C9,CURR,axis: 0,None,None
2021:09:03:11:27:57.334505,C9,CURR,axis: 0,None,None
2021:09:03:11:27:57.640854,C9,CURR,axis: 0,None,None
2021:09:03:11:27:57.984658,C9,CURR,axis: 0,None,None
2021:09:03:11:27:58.296696,C9,CURR,axis: 0,None,None
2021:09:03:11:27:58.611598,C9,CURR,axis: 0,None,None
2021:09:03:11:27:58.925094,C9,CURR,axis: 0,None,None
2021:09:03:11:27:59.216599,Tecan Cavro,_init_,ftdi: None,,None
2021:09:03:11:27:59.541734,Magnetic Stirrer,_init_,serial: COM13,,"could not open port 'COM13': FileNotFoundError(2, 'The system cannot find the file specified.', None, 2)"
2021:09:03:11:29:14.250862,C9,_init_,ftdi: None,,None
2021:09:03:11:29:14.800094,C9,PING,,None,None
2021:09:03:11:29:15.048197,C9,BIAS,,None,None
2021:09:03:11:29:15.283303,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:09:03:11:29:15.600949,C9,BIAS,bias: 0,None,None
2021:09:03:11:29:15.799344,C9,HOME,if_needed: 1,None,None
2021:09:03:11:29:16.112052,C9,CURR,axis: 0,None,None
2021:09:03:11:29:16.424519,C9,CURR,axis: 0,None,None
2021:09:03:11:29:16.739427,C9,CURR,axis: 0,None,None
2021:09:03:11:29:17.049842,C9,CURR,axis: 0,None,None
2021:09:03:11:29:17.360286,C9,CURR,axis: 0,None,None
2021:09:03:11:29:17.674841,C9,CURR,axis: 0,None,None
2021:09:03:11:29:17.981518,C9,CURR,axis: 0,None,None
2021:09:03:11:29:18.320123,C9,CURR,axis: 0,None,None
2021:09:03:11:29:18.631569,C9,CURR,axis: 0,None,None
2021:09:03:11:29:18.940801,C9,CURR,axis: 0,None,None
2021:09:03:11:29:19.236243,Tecan Cavro,_init_,ftdi: None,,None
2021:09:03:11:29:19.558581,Magnetic Stirrer,_init_,serial: COM11,,None
2021:09:03:11:29:19.712469,Magnetic Stirrer,IN_NAME,,None,None
2021:09:03:11:29:19.805293,Magnetic Stirrer,IN_PV_1,,None,None
2021:09:03:11:29:19.892334,Magnetic Stirrer,IN_PV_2,,None,None
2021:09:03:11:29:19.983352,Magnetic Stirrer,IN_SP_1,,None,None
2021:09:03:11:29:20.079055,Magnetic Stirrer,IN_PV_4,,None,None
2021:09:03:11:29:20.173803,Magnetic Stirrer,IN_SP_4,,None,None
2021:09:03:11:29:20.278980,Magnetic Stirrer,STOP_4,,None,None
2021:09:03:11:29:20.322546,Magnetic Stirrer,STOP_1,,None,None
2021:09:03:11:29:35.227028,Tecan Cavro,k,dead_volume_0:50,None,None
2021:09:03:11:29:35.319358,Tecan Cavro,V,velocity_counts_0:1400,None,None
2021:09:03:11:29:35.403134,Tecan Cavro,L,slope_code_0:14,None,None
2021:09:03:11:29:35.489907,Tecan Cavro,Z,plunger_home_speed_0:0,None,None
2021:09:03:11:29:35.573678,Tecan Cavro,Q,None,None,None
2021:09:03:11:29:35.767162,Tecan Cavro,Q,None,None,None
2021:09:03:11:29:35.957655,Tecan Cavro,Q,None,None,None
2021:09:03:11:29:36.145154,Tecan Cavro,Q,None,None,None
