Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:18:12:40:05.438691,C9,_init_,ftdi: None,,None
2021:10:18:12:40:06.105484,C9,PING,,None,None
2021:10:18:12:40:06.464446,C9,BIAS,,None,None
2021:10:18:12:40:06.735823,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:18:12:40:06.956348,C9,BIAS,bias: 0,None,None
2021:10:18:12:40:07.182707,C9,HOME,if_needed: 1,None,None
2021:10:18:12:40:07.520183,C9,CURR,axis: 0,None,None
2021:10:18:12:40:07.835420,C9,CURR,axis: 0,None,None
2021:10:18:12:40:08.154273,C9,CURR,axis: 0,None,None
2021:10:18:12:40:08.478104,C9,CURR,axis: 0,None,None
2021:10:18:12:40:08.804280,C9,CURR,axis: 0,None,None
2021:10:18:12:40:09.150779,C9,CURR,axis: 0,None,None
2021:10:18:12:40:09.473302,C9,CURR,axis: 0,None,None
2021:10:18:12:40:09.809294,C9,CURR,axis: 0,None,None
2021:10:18:12:40:10.188090,C9,CURR,axis: 0,None,None
2021:10:18:12:40:10.520539,C9,CURR,axis: 0,None,None
2021:10:18:12:40:10.823544,Tecan Cavro,_init_,ftdi: None,,None
2021:10:18:12:40:11.254580,Magnetic Stirrer,_init_,serial: COM9,,None
2021:10:18:12:40:11.418864,Magnetic Stirrer,IN_NAME,,None,None
2021:10:18:12:40:11.521856,Magnetic Stirrer,IN_PV_1,,None,None
2021:10:18:12:40:11.631033,Magnetic Stirrer,IN_PV_2,,None,None
2021:10:18:12:40:11.729349,Magnetic Stirrer,IN_SP_1,,None,None
2021:10:18:12:40:11.824610,Magnetic Stirrer,IN_PV_4,,None,None
2021:10:18:12:40:11.917904,Magnetic Stirrer,IN_SP_4,,None,None
2021:10:18:12:40:12.030127,Magnetic Stirrer,STOP_4,,None,None
2021:10:18:12:40:12.072736,Magnetic Stirrer,STOP_1,,None,None
2021:10:18:12:40:25.772825,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:18:12:40:25.810747,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:18:12:40:27.306654,UR3Arm,_init_,"host: 192.168.254.88, default_velocity: 250, max_velocity: 500, position_units: Units.MILLIMETERS, default_joint_velocity: 20.0, max_joint_velocity: 180.0, gripper_default_velocity: 0.5, gripper_default_force: 0.5, gripper_id: 1, gripper_base_port: 63352, gripper_connect: True, connect: True",,None
2021:10:18:12:40:27.557977,C9,JLEN,length_offset: 0,None,None
2021:10:18:12:40:27.662387,C9,ARM,"velocity: 20000, acceleration: 20000, X: -196900, Y: 204100, Z: 300000, elbow_bias: 0",None,None
2021:10:18:12:40:28.167138,C9,MVNG,"axes: 1,2,3",None,None
2021:10:18:12:40:28.282102,C9,MVNG,"axes: 1,2,3",None,None
2021:10:18:12:40:28.393385,C9,OUTP,"output: 0, value: 0",None,None
2021:10:18:12:40:28.498555,C9,ARM,"velocity: 20000, acceleration: 20000, X: -196900, Y: 204100, Z: 160890, elbow_bias: 0",None,None
2021:10:18:12:40:29.967234,C9,MVNG,"axes: 1,2,3",None,None
2021:10:18:12:40:30.100397,C9,MVNG,"axes: 1,2,3",None,None
2021:10:18:12:40:30.216191,C9,MVNG,"axes: 1,2,3",None,None
2021:10:18:12:41:01.766373,C9,_init_,ftdi: None,,None
2021:10:18:12:41:02.195505,C9,PING,,None,None
2021:10:18:12:41:02.370668,C9,BIAS,,None,None
2021:10:18:12:41:02.500595,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:18:12:41:02.630753,C9,BIAS,bias: 0,None,None
2021:10:18:12:41:02.726677,C9,HOME,if_needed: 1,None,None
2021:10:18:12:41:02.849558,C9,SPED,,None,None
2021:10:18:12:41:02.981452,C9,BIAS,,None,None
2021:10:18:12:41:03.074468,C9,SPED,"velocity: 40000, acceleration: 100000",None,None
2021:10:18:12:41:03.215378,C9,BIAS,bias: 2,None,None
2021:10:18:12:41:03.324331,C9,POS,"axes: 1,units: 1",None,None
2021:10:18:12:41:03.439220,C9,POS,"axes: 2,units: 1",None,None
2021:10:18:12:41:03.551162,C9,POS,"axes: 0,units: 1",None,None
2021:10:18:12:41:03.670248,C9,POS,C: 1,None,None
2021:10:18:12:41:04.398737,C9,ARM,"X: -196275, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:04.628530,C9,JLEN,length_offset: 0,None,None
2021:10:18:12:41:04.731318,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:04.853237,C9,POS,"axes: 1,units: 1",None,None
2021:10:18:12:41:04.965454,C9,ARM,"X: -195728, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:05.206069,C9,POS,"axes: 2,units: 1",None,None
2021:10:18:12:41:05.313220,C9,POS,"axes: 0,units: 1",None,None
2021:10:18:12:41:05.415673,C9,POS,C: 1,None,None
2021:10:18:12:41:05.699226,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:05.816930,C9,ARM,"X: -195180, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:06.045348,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:06.165227,C9,ARM,"X: -194633, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:06.906680,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:07.032240,C9,ARM,"X: -194086, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:07.278416,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:07.402432,C9,ARM,"X: -193539, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:07.639090,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:07.757517,C9,ARM,"X: -192992, Y: 204100, Z: 160890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:08.502858,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:08.663499,C9,ARM,"X: -192444, Y: 204100, Z: 170890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:08.969569,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:09.084843,C9,ARM,"X: -191897, Y: 204100, Z: 180890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:09.393004,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:09.509826,C9,ARM,"X: -191350, Y: 204100, Z: 190890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:10.253221,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:10.390045,C9,ARM,"X: -190803, Y: 204100, Z: 200890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:10.691007,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:10.860694,C9,ARM,"X: -190256, Y: 204100, Z: 210890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:11.171060,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:11.295596,C9,ARM,"X: -189709, Y: 204100, Z: 220890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:12.033265,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:12.149957,C9,ARM,"X: -189161, Y: 204100, Z: 230890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:12.456796,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:12.573861,C9,ARM,"X: -188614, Y: 204100, Z: 240890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:12.877304,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:12.992803,C9,ARM,"X: -188067, Y: 204100, Z: 250890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:13.293870,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:13.413939,C9,ARM,"X: -187520, Y: 204100, Z: 260890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:14.159454,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:14.280607,C9,ARM,"X: -186973, Y: 204100, Z: 270890, gripper: 102784, elbow_bias: 2",None,None
2021:10:18:12:41:14.595314,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:18:12:41:14.709614,C9,ARM,"X: -186425, Y: 204100, Z: 280890, gripper: 102784, elbow_bias: 2",None,None
