Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:22:15:26:54.729949,C9,_init_,ftdi: None,,None
2021:10:22:15:26:55.544312,C9,PING,,None,None
2021:10:22:15:26:56.023054,C9,BIAS,,None,None
2021:10:22:15:26:56.463752,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:22:15:26:56.900109,C9,BIAS,bias: 0,None,None
2021:10:22:15:26:57.323305,C9,HOME,if_needed: 1,None,None
2021:10:22:15:26:57.734347,C9,CURR,axis: 0,None,None
2021:10:22:15:26:58.131189,C9,CURR,axis: 0,None,None
2021:10:22:15:26:58.545940,C9,CURR,axis: 0,None,None
2021:10:22:15:26:58.957214,C9,CURR,axis: 0,None,None
2021:10:22:15:26:59.390807,C9,CURR,axis: 0,None,None
2021:10:22:15:26:59.797711,C9,CURR,axis: 0,None,None
2021:10:22:15:27:00.208290,C9,CURR,axis: 0,None,None
2021:10:22:15:27:00.624596,C9,CURR,axis: 0,None,None
2021:10:22:15:27:01.090802,C9,CURR,axis: 0,None,None
2021:10:22:15:27:01.523028,C9,CURR,axis: 0,None,None
2021:10:22:15:27:01.844021,Tecan Cavro,_init_,ftdi: None,,None
2021:10:22:15:27:02.343301,Magnetic Stirrer,_init_,serial: COM9,,None
2021:10:22:15:27:02.676842,Magnetic Stirrer,IN_NAME,,None,None
2021:10:22:15:27:02.867500,Magnetic Stirrer,IN_PV_1,,None,None
2021:10:22:15:27:03.039382,Magnetic Stirrer,IN_PV_2,,None,None
2021:10:22:15:27:03.218206,Magnetic Stirrer,IN_SP_1,,None,None
2021:10:22:15:27:03.394096,Magnetic Stirrer,IN_PV_4,,None,None
2021:10:22:15:27:03.582817,Magnetic Stirrer,IN_SP_4,,None,None
2021:10:22:15:27:03.768635,Magnetic Stirrer,STOP_4,,None,None
2021:10:22:15:27:03.836499,Magnetic Stirrer,STOP_1,,None,None
2021:10:22:15:27:17.537406,ArduinoAugmentedQuantos,_init_,"logging_level: 10, address: 13, serial_port: None, tcp_port: None, perfect_counts: 8700",,None
2021:10:22:15:27:17.602237,ArduinoAugmentedQuantos,set_home_direction,direction: 0,None,None
2021:10:22:15:27:18.987490,UR3Arm,_init_,"host: 192.168.254.88, default_velocity: 250, max_velocity: 500, position_units: Units.MILLIMETERS, default_joint_velocity: 20.0, max_joint_velocity: 180.0, gripper_default_velocity: 0.5, gripper_default_force: 0.5, gripper_id: 1, gripper_base_port: 63352, gripper_connect: True, connect: True",,None
2021:10:22:15:27:22.765277,ArduinoAugmentedQuantos,lock_dosing_pin_position,,None,None
2021:10:22:15:27:39.034278,ArduinoAugmentedQuantos,unlock_dosing_pin_position,,None,None
2021:10:22:15:27:39.066377,C9,OUTP,"output: 0, value: 0",None,None
2021:10:22:15:27:39.167252,C9,JLEN,length_offset: 0,None,None
2021:10:22:15:27:39.269084,C9,ARM,"velocity: 20000, acceleration: 20000, X: -120559, Y: 114900, Z: 300000, gripper: -75000, elbow_bias: 0",None,None
2021:10:22:15:27:40.690172,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:40.809396,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:40.935457,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:41.050144,C9,ARM,"velocity: 20000, acceleration: 20000, X: -120559, Y: 114900, Z: 110000, elbow_bias: 0",None,None
2021:10:22:15:27:42.733975,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:42.855059,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:42.985708,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:43.113367,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:43.726595,C9,ARM,"velocity: 20000, acceleration: 20000, X: -120559, Y: 114900, Z: 101700, elbow_bias: 0",None,None
2021:10:22:15:27:44.190285,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:44.287963,C9,OUTP,"output: 0, value: 1",None,None
2021:10:22:15:27:44.394088,C9,ARM,"velocity: 20000, acceleration: 20000, X: -120559, Y: 114900, Z: 300000, elbow_bias: 0",None,None
2021:10:22:15:27:46.126160,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:46.244006,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:46.367679,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:46.486705,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:46.602205,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 300000, gripper: -84720, elbow_bias: 0",None,None
2021:10:22:15:27:47.971996,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:48.104922,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:48.245124,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:48.355832,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 105000, elbow_bias: 0",None,None
2021:10:22:15:27:50.071914,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:50.182622,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:50.306291,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:50.436198,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:50.564235,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 96520, elbow_bias: 0",None,None
2021:10:22:15:27:51.033437,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:51.134355,C9,OUTP,"output: 0, value: 0",None,None
2021:10:22:15:27:51.264009,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 300000, elbow_bias: 0",None,None
2021:10:22:15:27:52.070632,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.207116,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.328826,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.446080,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.561767,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.673473,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.787584,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:52.907553,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:53.036267,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:53.152942,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:53.266624,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:53.395374,C9,MVNG,"axes: 1,2,3",None,None
2021:10:22:15:27:53.500972,C9,ARM,"velocity: 20000, acceleration: 20000, X: -252100, Y: 95600, Z: 300000, gripper: -178918, elbow_bias: 0",None,None
2021:10:22:15:27:54.098351,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:54.236170,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:54.367932,C9,MVNG,"axes: 1,2,3,0",None,None
2021:10:22:15:27:54.490833,C9,OUTP,"output: 0, value: 0",None,None
2021:10:22:15:27:54.597550,C9,ARM,"velocity: 20000, acceleration: 20000, X: -252100, Y: 95600, Z: 97530, elbow_bias: 0",None,None
2021:10:22:15:27:55.419186,C9,MVNG,"axes: 1,2,3",None,None
