id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
1,2021:10:20:13:00:26.808478,C9,_init_,ftdi: None,,None,0.0323528014123439,2021:10:20:13:00:25.850517,2021:10:20:13:00:25.893490
1,2021:10:20:13:00:26.808478,C9,_init_,ftdi: None,,None,0.0323528014123439,2021:10:20:13:00:46.590783,2021:10:20:13:00:46.618765
7,2021:10:20:13:00:27.684776,C9,PING,,None,None,0.0001422000059392,2021:10:20:13:00:26.707991,2021:10:20:13:00:26.767953
7,2021:10:20:13:00:27.684776,C9,PING,,None,None,0.0001422000059392,2021:10:20:13:00:47.014522,2021:10:20:13:00:47.022516
14,2021:10:20:13:00:28.226211,C9,BIAS,,None,None,0.0003552999987732,2021:10:20:13:00:27.237665,2021:10:20:13:00:27.310623
14,2021:10:20:13:00:28.226211,C9,BIAS,,None,None,0.0003552999987732,2021:10:20:13:00:47.067488,2021:10:20:13:00:47.074485
21,2021:10:20:13:00:28.740625,C9,SPED,"velocity: 20000, acceleration: 20000",None,None,0.0001171999974758,2021:10:20:13:00:27.751350,2021:10:20:13:00:27.823306
21,2021:10:20:13:00:28.740625,C9,SPED,"velocity: 20000, acceleration: 20000",None,None,0.0001171999974758,2021:10:20:13:00:47.197410,2021:10:20:13:00:47.208401
28,2021:10:20:13:00:29.225486,C9,BIAS,bias: 0,None,None,0.0001725000038277,2021:10:20:13:00:28.239052,2021:10:20:13:00:28.308008
28,2021:10:20:13:00:29.225486,C9,BIAS,bias: 0,None,None,0.0001725000038277,2021:10:20:13:00:47.283357,2021:10:20:13:00:47.292351
35,2021:10:20:13:00:29.690583,C9,HOME,if_needed: 1,None,None,0.0001616999943507,2021:10:20:13:00:28.706762,2021:10:20:13:00:28.773721
35,2021:10:20:13:00:29.690583,C9,HOME,if_needed: 1,None,None,0.0001616999943507,2021:10:20:13:00:47.348317,2021:10:20:13:00:47.355313
42,2021:10:20:13:00:30.168772,C9,CURR,axis: 0,None,None,9.999999747378752e-05,2021:10:20:13:00:29.188467,2021:10:20:13:00:29.252428
42,2021:10:20:13:00:30.168772,C9,CURR,axis: 0,None,None,9.999999747378752e-05,2021:10:20:13:00:47.415276,2021:10:20:13:00:47.423271
49,2021:10:20:13:00:30.661774,C9,CURR,axis: 0,None,None,0.0001833999995142,2021:10:20:13:00:29.677167,2021:10:20:13:00:29.744127
49,2021:10:20:13:00:30.661774,C9,CURR,axis: 0,None,None,0.0001833999995142,2021:10:20:13:00:47.471241,2021:10:20:13:00:47.477236
56,2021:10:20:13:00:31.145590,C9,CURR,axis: 0,None,None,0.0001975000050151,2021:10:20:13:00:30.158872,2021:10:20:13:00:30.228827
56,2021:10:20:13:00:31.145590,C9,CURR,axis: 0,None,None,0.0001975000050151,2021:10:20:13:00:47.531203,2021:10:20:13:00:47.541198
63,2021:10:20:13:00:31.652302,C9,CURR,axis: 0,None,None,0.0001101000016205,2021:10:20:13:00:30.671557,2021:10:20:13:00:30.735517
63,2021:10:20:13:00:31.652302,C9,CURR,axis: 0,None,None,0.0001101000016205,2021:10:20:13:00:47.592167,2021:10:20:13:00:47.601162
70,2021:10:20:13:00:32.177184,C9,CURR,axis: 0,None,None,0.0001835000002756,2021:10:20:13:00:31.195236,2021:10:20:13:00:31.259196
70,2021:10:20:13:00:32.177184,C9,CURR,axis: 0,None,None,0.0001835000002756,2021:10:20:13:00:47.661133,2021:10:20:13:00:47.668120
77,2021:10:20:13:00:32.673299,C9,CURR,axis: 0,None,None,0.0001856000017141,2021:10:20:13:00:31.678937,2021:10:20:13:00:31.755890
77,2021:10:20:13:00:32.673299,C9,CURR,axis: 0,None,None,0.0001856000017141,2021:10:20:13:00:47.721088,2021:10:20:13:00:47.729083
84,2021:10:20:13:00:33.193170,C9,CURR,axis: 0,None,None,0.0001361000031465,2021:10:20:13:00:32.203616,2021:10:20:13:00:32.276572
84,2021:10:20:13:00:33.193170,C9,CURR,axis: 0,None,None,0.0001361000031465,2021:10:20:13:00:47.786048,2021:10:20:13:00:47.794042
91,2021:10:20:13:00:33.755709,C9,CURR,axis: 0,None,None,0.0004039999912492,2021:10:20:13:00:32.763272,2021:10:20:13:00:32.838227
91,2021:10:20:13:00:33.755709,C9,CURR,axis: 0,None,None,0.0004039999912492,2021:10:20:13:00:47.856005,2021:10:20:13:00:47.865000
98,2021:10:20:13:00:34.218687,C9,CURR,axis: 0,None,None,0.0001874000008683,2021:10:20:13:00:33.235982,2021:10:20:13:00:33.300943
98,2021:10:20:13:00:34.218687,C9,CURR,axis: 0,None,None,0.0001874000008683,2021:10:20:13:00:47.917967,2021:10:20:13:00:47.925961
105,2021:10:20:13:00:34.736650,C9,CURR,axis: 0,None,None,0.0001801000034902,2021:10:20:13:00:33.755663,2021:10:20:13:00:33.818624
105,2021:10:20:13:00:34.736650,C9,CURR,axis: 0,None,None,0.0001801000034902,2021:10:20:13:00:47.987924,2021:10:20:13:00:47.998918
111,2021:10:20:13:00:35.136992,Tecan Cavro,_init_,ftdi: None,,None,0.0155860995873808,2021:10:20:13:00:34.200389,2021:10:20:13:00:34.225375
111,2021:10:20:13:00:35.136992,Tecan Cavro,_init_,ftdi: None,,None,0.0155860995873808,2021:10:20:13:00:48.049886,2021:10:20:13:00:48.056882
116,2021:10:20:13:00:35.711150,Magnetic Stirrer,_init_,serial: COM9,,None,0.0045496001839637,2021:10:20:13:00:34.785031,2021:10:20:13:00:34.794026
116,2021:10:20:13:00:35.711150,Magnetic Stirrer,_init_,serial: COM9,,None,0.0045496001839637,2021:10:20:13:00:48.089862,2021:10:20:13:00:48.097856
121,2021:10:20:13:00:36.075484,Magnetic Stirrer,IN_NAME,,None,None,0.0001369999954476,2021:10:20:13:00:35.070856,2021:10:20:13:00:35.160801
121,2021:10:20:13:00:36.075484,Magnetic Stirrer,IN_NAME,,None,None,0.0001369999954476,2021:10:20:13:00:48.135833,2021:10:20:13:00:48.144828
124,2021:10:20:13:00:36.303501,Magnetic Stirrer,IN_PV_1,,None,None,0.0001831999979913,2021:10:20:13:00:35.315705,2021:10:20:13:00:35.387661
124,2021:10:20:13:00:36.303501,Magnetic Stirrer,IN_PV_1,,None,None,0.0001831999979913,2021:10:20:13:00:48.162817,2021:10:20:13:00:48.171813
127,2021:10:20:13:00:36.524285,Magnetic Stirrer,IN_PV_2,,None,None,0.0001864999940153,2021:10:20:13:00:35.539569,2021:10:20:13:00:35.606525
127,2021:10:20:13:00:36.524285,Magnetic Stirrer,IN_PV_2,,None,None,0.0001864999940153,2021:10:20:13:00:48.189800,2021:10:20:13:00:48.200793
