Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:09:07:13:52:43.082609,C9,_init_,ftdi: None,,None
2021:09:07:13:52:43.419508,C9,PING,,None,None
2021:09:07:13:52:43.570114,C9,BIAS,,None,None
2021:09:07:13:52:43.677818,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:09:07:13:52:43.804483,C9,BIAS,bias: 0,None,None
2021:09:07:13:52:43.886406,C9,HOME,if_needed: 1,None,None
2021:09:07:13:52:43.991304,C9,SPED,,None,None
2021:09:07:13:52:44.106082,C9,BIAS,,None,None
2021:09:07:13:52:44.195009,C9,SPED,"velocity: 40000, acceleration: 100000",None,None
2021:09:07:13:52:44.323807,C9,BIAS,bias: 2,None,None
2021:09:07:13:52:44.415637,C9,POS,"axes: 1,units: 1",None,None
2021:09:07:13:52:44.525939,C9,POS,"axes: 2,units: 1",None,None
2021:09:07:13:52:44.622803,C9,POS,"axes: 0,units: 1",None,None
2021:09:07:13:52:44.716987,C9,POS,C: 1,None,None
2021:09:07:13:52:45.768633,C9,JLEN,length_offset: 0,None,None
2021:09:07:13:52:45.986398,C9,ARM,"X: -800, Y: 282100, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:46.227942,C9,POS,"axes: 1,units: 1",None,None
2021:09:07:13:52:46.345750,C9,POS,"axes: 2,units: 1",None,None
2021:09:07:13:52:46.440640,C9,POS,"axes: 0,units: 1",None,None
2021:09:07:13:52:46.543622,C9,POS,C: 1,None,None
2021:09:07:13:52:46.725602,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:48.125438,C9,ARM,"X: -800, Y: 280225, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:48.371781,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:48.476498,C9,ARM,"X: 8262, Y: 274990, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:48.727825,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:48.824622,C9,ARM,"X: 16309, Y: 268272, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:49.082216,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:49.226832,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:49.363457,C9,ARM,"X: 24356, Y: 261475, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:49.613972,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:49.721689,C9,ARM,"X: 33184, Y: 255772, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:49.979245,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:50.120377,C9,ARM,"X: 42091, Y: 250068, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:50.362244,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:50.473458,C9,ARM,"X: 50997, Y: 244365, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:50.700984,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:50.811950,C9,ARM,"X: 59747, Y: 238115, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:51.069812,C9,MVNG,"axes: 1,2,3,0",None,None
2021:09:07:13:52:51.196884,C9,ARM,"X: 68106, Y: 231475, Z: 308000, gripper: -190, elbow_bias: 2",None,None
2021:09:07:13:52:51.418174,C9,MVNG,"axes: 1,2,3,0",None,None
