Timestamp,Module,Method_Name,Arguments,Responses,Exceptions
2021:10:12:12:16:22.645484,C9,_init_,ftdi: None,,None
2021:10:12:12:16:23.324888,C9,PING,,None,None
2021:10:12:12:16:23.650739,C9,BIAS,,None,None
2021:10:12:12:16:23.925266,C9,SPED,"velocity: 20000, acceleration: 20000",None,None
2021:10:12:12:16:24.171734,C9,BIAS,bias: 0,None,None
2021:10:12:12:16:24.412092,C9,HOME,if_needed: 1,None,None
2021:10:12:12:16:24.788434,C9,CURR,axis: 0,None,None
2021:10:12:12:16:25.158715,C9,CURR,axis: 0,None,None
2021:10:12:12:16:25.546081,C9,CURR,axis: 0,None,None
2021:10:12:12:16:25.912757,C9,CURR,axis: 0,None,None
2021:10:12:12:16:26.299521,C9,CURR,axis: 0,None,None
2021:10:12:12:16:26.670251,C9,CURR,axis: 0,None,None
2021:10:12:12:16:27.050384,C9,CURR,axis: 0,None,None
2021:10:12:12:16:27.435295,C9,CURR,axis: 0,None,None
2021:10:12:12:16:27.822678,C9,CURR,axis: 0,None,None
2021:10:12:12:16:28.200244,C9,CURR,axis: 0,None,None
2021:10:12:12:16:28.527675,Tecan Cavro,_init_,ftdi: None,,None
2021:10:12:12:16:28.960843,Magnetic Stirrer,_init_,serial: COM9,,None
2021:10:12:12:16:29.154297,Magnetic Stirrer,IN_NAME,,None,None
2021:10:12:12:16:29.280089,Magnetic Stirrer,IN_PV_1,,None,None
2021:10:12:12:16:29.402125,Magnetic Stirrer,IN_PV_2,,None,None
2021:10:12:12:16:29.522712,Magnetic Stirrer,IN_SP_1,,None,None
2021:10:12:12:16:29.643143,Magnetic Stirrer,IN_PV_4,,None,None
2021:10:12:12:16:29.760839,Magnetic Stirrer,IN_SP_4,,None,None
2021:10:12:12:16:29.904895,Magnetic Stirrer,STOP_4,,None,None
2021:10:12:12:16:29.965732,Magnetic Stirrer,STOP_1,,None,None
2021:10:12:12:16:45.037267,UR3Arm,_init_,"host: 192.168.254.88, default_velocity: 250, max_velocity: 500, position_units: Units.MILLIMETERS, default_joint_velocity: 20.0, max_joint_velocity: 180.0, gripper_default_velocity: 0.5, gripper_default_force: 0.5, gripper_id: 1, gripper_base_port: 63352, gripper_connect: True, connect: True",,None
2021:10:12:12:16:47.941096,C9,JLEN,length_offset: 41500,None,None
